sha,message,author,date
b636ef881e9f93b50888963e65732a541e2e96aa,Added command line tests for keccak optimization with low runs,hrkrshnn,2021-03-12T17:05:05Z
221292c2789e07dda18db2a46c8119a3f15a194d,Tests and changelog,hrkrshnn,2021-04-19T09:33:04Z
3bc4f5708a9b45be5ba1a2feafb6e522f84a686e,"Evaluate `keccak(a, const)` if value at memory location `a` is known",hrkrshnn,2021-03-01T18:05:59Z
011f8d3ff7319121ac99e92ba92b58f2dc2aa483,Changed the type of gas calculation to bigint instead of size_t,hrkrshnn,2021-04-19T11:08:19Z
ecf9a44dacfffcdfd62d39ed83a08aeb6f91ce16,Merge pull request #11212 from ethereum/docs-asm,Harikrishnan Mulackal,2021-04-22T16:11:24Z
277e6005e103137ec2bad43d019fa7a690a8f74d,Merge pull request #11296 from ethereum/returnVariableZeroReplacementAddendum,chriseth,2021-04-22T15:53:02Z
94f9410abee0030c97fcd6aff517530f2561e87c,"Added hashFunction to Dialect. For EVMDialect, it is keccak256",hrkrshnn,2021-04-19T10:51:07Z
dd6300a53ee14d8e4fc3a2f563b6e0490e4908be,GasMeter can now account for gas of Keccak-256,hrkrshnn,2021-04-12T10:24:42Z
1f5b874eafa2763c92b3d81e172533bac4f966f3,Optimizer context has parameter expectedExecutionsPerDeployment,hrkrshnn,2021-03-11T11:42:59Z
a6a3af58a09f37f1dc494ab3f7f214f934bd34dc,Add test.,chriseth,2021-04-22T15:23:24Z
074f22f22cd0b1cca065cbc9232c7cd6a78d93d4,Merge pull request #11246 from ethereum/returnVariableZeroReplacement,chriseth,2021-04-22T15:16:16Z
ec4558a2454dec7bce23deb1a4113c0cfd155b3a,Update gas costs.,chriseth,2021-04-21T14:44:32Z
314f361d070893b7dcf125a4e605d6ec60c5a2d5,Update commandline tests.,chriseth,2021-04-13T10:08:11Z
00fb2d390b3ee1f80051bd2a7abfaa00e458328e,Do not replace zeros by return variable.,chriseth,2021-04-22T14:07:57Z
cd13fcd7581e87aa3f2e9783d3bc285496bee46d,Merge pull request #11155 from ethereum/missing-ir-semantic-changes,chriseth,2021-04-22T14:32:18Z
8840fb6ffd2d81c5d96e0a8ce810b08364579c1b,Merge pull request #11270 from ethereum/addingBoundsByteArraySolYul,Đorđe Mijović,2021-04-22T13:41:32Z
bf0afb466713d5d95ac8c4210f472a0e52073f02,Merge pull request #11292 from ethereum/fixFunctionSideEffectsDialect,chriseth,2021-04-22T12:55:08Z
9e6d26ffcacccaf163dae35d64b150ea4ebea756,Merge pull request #11291 from ethereum/natspec,chriseth,2021-04-22T12:39:38Z
e408b708ac27d96251c8f6761fb3e39814143b99,"Use ""for objects"" dialect for function side effects test.",chriseth,2021-04-22T12:37:36Z
4855fca802a1bad44afbb18e0f89624e2f31089e,Remove dead code in NatSpec,Alex Beregszaszi,2020-05-01T22:37:25Z
17f522835fc3631fdd36524007a5f0589fa49482,Merge pull request #11288 from ethereum/changeMetricOfZero,chriseth,2021-04-22T09:58:16Z
3a4233f3ad05b1224de4e3db2bebb50b3ffbdaa4,[Sol->Yul] Adding bounds check when increasing size of byte array.,Djordje Mijovic,2021-04-19T14:35:21Z
35b651103ddcae2695bd5c53a735eb9e97bea0cb,Adjust cost of literal zero.,chriseth,2021-04-13T10:13:45Z
7882a2a89daf0c0ea24c8fbe33e3396a002d00bc,Added documentation about --asm flag,hrkrshnn,2021-04-06T16:28:05Z
2a4a2d8f7bb73965d0810b9c001f7b637d9ef6f6,Merge pull request #11198 from ethereum/docs_lang_insprirations,chriseth,2021-04-22T08:56:29Z
391343564bc18449cf49b4153be7cf471196be37,adding language influences page,franzihei,2021-03-31T10:13:07Z
6e74df8ab6d3a0b24adf8eed50d2dfb1d6982e03,Update text on function argument evaluation order.,Bhargava Shastry,2021-04-21T12:37:29Z
abbe46081390c0c4be95d1b3ad8a35340578506e,Docs: Update breaking IR changes documentation wrt expression evaluation order and dirty bits clean up.,Bhargava Shastry,2021-03-24T11:15:47Z
1eff128b6d0ccd20850caa7f112585dcbcb9956f,Merge pull request #11287 from ethereum/isoltest-minor,Harikrishnan Mulackal,2021-04-22T08:11:50Z
8fb7a188008df9363eccb7497e208935743dbed9,Small refactorings for isoltest,Alex Beregszaszi,2020-11-25T01:11:11Z
852743042135ff2a96bb771d57fa629bbe5438ff,Merge pull request #11149 from ethereum/evmc,Alex Beregszaszi,2021-04-21T21:26:05Z
f1aaae36eebacd29701ccb28d2b6247cd8e89345,Upgrade to EVMC 7.5.0,Alex Beregszaszi,2021-03-23T23:39:47Z
83213e659df619339106c70b0360a3ec27e521f4,Merge pull request #11282 from ethereum/release_checklist,chriseth,2021-04-21T20:03:24Z
70a3ef16e2d17fe27829373831a89711b167d44f,Update release checklist.,chriseth,2021-04-21T15:16:19Z
f3ac70152c51e8069384604f4566523b169dafbd,Merge pull request #11285 from ethereum/version085,chriseth,2021-04-21T20:02:24Z
bb19c9e46006cc2b12152ba9491365c5db35b85d,Set version to 0.8.5,Alex Beregszaszi,2021-04-21T19:42:20Z
c7e474f243fa6bd6d6c172118b95d52113b5fbad,Merge pull request #11279 from ethereum/changelog084,chriseth,2021-04-21T13:09:37Z
3aad6b239cdcea4edcdf5e02417b5632148c55bc,Prepare changelog for 0.8.4.,chriseth,2021-04-21T08:24:38Z
7bbf3a694b32139aeb3c1ac120f2d76b98fa7d90,Merge pull request #11261 from ethereum/smt_choose_target,Leonardo,2021-04-21T11:11:33Z
c3d73982ea3a8e066d75faedf9f553f3d6ff74fc,Merge pull request #11268 from ethereum/refactorByteArrayPopSol2Yul,chriseth,2021-04-21T11:05:00Z
e2120f1f2fa452321f9e19b14eb0f75597a5b4b0,Merge pull request #11272 from ethereum/replace-boost-with-rangev3-solgen,chriseth,2021-04-21T10:21:57Z
d03744489f7d709880286eb038fc03fe0dee93c4,Update cmdline tests.,Djordje Mijovic,2021-04-21T08:58:48Z
9fcf16900d63335cee1db8d247f2ebe74d4e1ee3,Update gas costs in smeantic tests.,Djordje Mijovic,2021-04-20T16:34:23Z
0dd59fa0a2ef067ee35c2620c405bac962c5d357,[Sol->Yul] Remove index access from byte array pop function to optimize it.,Djordje Mijovic,2021-04-20T16:06:06Z
dd1865873e2b399d48bf0459276dfc6e6c600e2e,Choose contracts to be analyzed by the SMTChecker,Leonardo Alt,2021-04-15T10:31:45Z
c3f639b355ef94b4db43998f3e305369f6a49b45,Merge pull request #11277 from ethereum/isoltest-trivial-reformatting,chriseth,2021-04-21T08:01:33Z
69dd1771b7732720b4efb5838423a9e6f6a9bd0b,Remove as many boost usages as possible in protoToYul.cpp,Bhargava Shastry,2021-02-04T17:07:13Z
417727056282748cee6e3e4227f390b95a6ab66f,Trivial isoltest updates: comments always on the same line,Alex Beregszaszi,2021-03-12T23:02:36Z
1be07c2b3642401d1fffa4ee13ec82a85ac6baa2,Trivial isoltest updates: missing // ---- at the end,Alex Beregszaszi,2021-03-12T23:02:36Z
84c05d35f3188ef72d86a342c554936148e35e8f,Trivial isoltest updates: normalized whitespace,Alex Beregszaszi,2021-03-12T23:02:36Z
45c6bbe02b67e7706b0530ccf2eea747589555a1,Trivial isoltest updates: directives sorted alphabetically,Alex Beregszaszi,2021-03-12T23:02:36Z
cf7f814a4e08484bf8738c80be839cb1f25de129,Merge pull request #10921 from ethereum/issue-10881,chriseth,2021-04-20T13:33:48Z
159d6f9efa639c835a4f28a659e3b91079b77d57,Merge pull request #11222 from ethereum/smt_free_functions,Leonardo,2021-04-19T19:25:05Z
a39a6e26daf7e33053c4e8b02101f7e894745a3d,update tests,Leonardo Alt,2021-04-19T16:02:48Z
80892c8a21c84494dc7d1c3b5b3f0fc57509e567,Fix nondeterminism,Leonardo Alt,2021-04-12T13:54:14Z
db1b630de54f5466143b1b3a35fd49d4053a4ff5,Changelog,Leonardo Alt,2021-04-12T11:48:31Z
36def3ef6ef3dce9687f3d61ecabbe3cd226a0a6,tests for free constants,Leonardo Alt,2021-04-12T11:47:24Z
fd8b4afb76e2bd42d591e84e41657907128dd4df,new free function tests,Leonardo Alt,2021-04-08T19:41:35Z
095d33714086880ded0f2ce2c7a8e4493e379613,Basic support to free constants,Leonardo Alt,2021-04-07T16:53:56Z
6ae82fcec2cbae20f2f8481ce5f2c2dd28df972e,Add tests for the library bug,Leonardo Alt,2021-04-07T15:16:31Z
4e343590635f98f7c1d0973e82f9bafc67e03466,Basic support to free functions,Leonardo Alt,2021-04-07T12:52:56Z
6a0a51110df42467fc43a48433d857db4c780d6a,Merge pull request #11256 from ethereum/smt_target_array,chriseth,2021-04-19T16:47:06Z
8d169d36152b9e3c8c3edca4981479bdfc86d163,Merge pull request #11236 from ethereum/fix-allowed-paths-with-stdin,chriseth,2021-04-19T16:03:05Z
e3abde43f58e8290b86886d192a72c771f608d26,Change settings.modelChecker.targets to take an array instead of string,Leonardo Alt,2021-04-14T10:56:43Z
0d4871ad105f7a41b6e5d624e4fdc5ebca37d07e,Prevent adding '-' CLI flag to allowed paths as if it was an actual file,Kamil Śliwak,2021-04-10T14:54:58Z
6ef7e39e46a0ac082ce1b3ee67872fa249d26b62,Merge pull request #11267 from ethereum/test_osx_cache,chriseth,2021-04-19T14:54:12Z
2abd3073d43da89b06c3ed3c03f4f5ab2c39c0da,Merge pull request #11235 from ethereum/cmdline-tests-for-stdin,Kamil Śliwak,2021-04-19T14:21:43Z
e76ef821a73ac8c0ea4cd13c33eef0d4d36ebbcd,osx_install_dependencies.sh: Update brew explicitly to workaround auto-update issue on CircleCI,Kamil Śliwak,2021-04-19T14:07:29Z
1c556d0aaa610dd24932a4213eeb0a12041d0a37,osx_install_dependencies.sh: Use set -ue to fail fast on errors,Kamil Śliwak,2021-04-19T12:51:52Z
1feca5dddb70faf0e4f29cd6e41f8777a938e5a2,Merge pull request #11259 from ethereum/exportErrorsInAst,chriseth,2021-04-19T13:53:32Z
1737bd7ded0e32934e0b2bb1973307f2517efeb7,Natspec: Don't copy from base function if return parameters differ,Mathias Baumann,2021-02-09T12:04:10Z
8eb0d5edf6da1e15786b343f93587dc55534e6b0,Export used errors in the AST.,chriseth,2021-04-15T07:59:59Z
14d2170b4697ce8a1a1600e7b91534651241ac62,Merge pull request #11238 from ethereum/yul-interpreter-storage-state,Bhargava Shastry,2021-04-19T10:22:59Z
f9b23ca845cd90072b21e550c8ee857b5f095888,Merge pull request #11247 from ethereum/setValueForCurrentScopeHelper,Daniel Kirchner,2021-04-16T10:42:25Z
afae46dcb5fcebe8268e474dc7a6919d467f7762,Add ScopedSaveAndRestore helper.,Daniel Kirchner,2021-04-13T11:20:59Z
cb85285ac6af9cf848d728e507b0c2f07dfdfbf7,Merge pull request #11258 from ethereum/less-verbose-bytecode-comparison-output-in-ci,Daniel Kirchner,2021-04-16T08:22:51Z
da87eea3094ac2e12b4c3f1d9a92f92b2ef282eb,Merge pull request #11262 from ethereum/disable-smt-assertion-in-slices-3,Đorđe Mijović,2021-04-16T07:34:25Z
30cda36d9ab6735da780015bb8cb808e69f48b14,Create a bundle with all bytecode reports when comparison fails in CI,Kamil Śliwak,2021-04-14T18:48:40Z
f14a80cbcff40315c91dd532cc7ef7ded6555b72,Don't print full diff when bytecode comparison fails in CI,Kamil Śliwak,2021-04-14T18:48:35Z
7b467a49d79a42c0091686de2f8ba5a26c9ac074,Disable assertion that gives non-deterministic results in in slice tests for SMTChecker,Kamil Śliwak,2021-04-15T14:28:06Z
69411436139acf5dbcfc5828446f18b9fcfee32c,Merge pull request #11216 from ethereum/fix-abiv2-fuzzer-bug,Bhargava Shastry,2021-04-14T13:03:57Z
a108f846514dd83111bf05df33c135a819bd03ea,Merge pull request #10997 from ethereum/yul-fuzzer-improvements,Bhargava Shastry,2021-04-14T13:03:36Z
15bf6af77a030f25807ad06af5cdd4fa2c96fd09,Remove output parameters from function call since they are generated on the fly in the converter.,Bhargava Shastry,2021-04-14T11:53:31Z
7c806217fb83c8e4947bf14df76400dd4b2b7c16,Changes to yul proto mutator.,Bhargava Shastry,2021-02-17T09:21:57Z
cf08c9b255847564dbf17130b3ebd85f7e75da4d,Correct use of emplace_back,Bhargava Shastry,2021-02-09T09:47:22Z
1709b2924b56359f0628dd850b2c15c444735a50,Changes to how function calls are generated.,Bhargava Shastry,2021-02-07T18:02:01Z
81c7b30a6a3cbce6fa01c6f405b0eff90883b3e8,Merge pull request #11234 from ethereum/fix-file-reader-compiler-stack-source-unit-name-mismatch,Christian Parpart,2021-04-14T11:46:14Z
11b227e33e8c8267fbf5218105c82709fc310023,Merge pull request #11205 from ethereum/fix-docstring-bug,chriseth,2021-04-14T11:18:33Z
850bd289ebb7ba5eaf502795b3b75b975cff1318,Merge pull request #11255 from ethereum/bytesConcatFixedBytesTests,chriseth,2021-04-14T09:32:48Z
ea5cda08c8c3618920ed36c8e00e8512b1f7065a,Adding tests for bytes.concat with fixed bytes arguments.,Djordje Mijovic,2021-04-14T08:17:28Z
60d43ecf28a80d19e28180d8a1dbcb45b4b3e09d,Merge pull request #11252 from ethereum/simplifySemanticInfo,chriseth,2021-04-14T08:35:36Z
b1392ac988c69a30ef154bc8596c00dccb12e639,Fix use of const ref in Abiv2 and other proto fuzzers.,Bhargava Shastry,2021-04-07T10:22:21Z
6dba5f5c2b7ef355173eab1715840ea04e9e0516,Remove semantic information function for assembly items.,chriseth,2021-04-13T16:34:16Z
f188f3d9ed261223e16bcacff0d55c30e94500db,Merge pull request #11248 from ethereum/docs_meeting_update,chriseth,2021-04-13T16:19:45Z
8f17034eee9b956eec36ae1d579cf2a5f6d2e1a3,Docs Contributing: Replace Google Meet with Jitsi Link,franzihei,2021-04-13T14:01:36Z
282c389cfc9aeb2fb7af3266e8c145bd926697af,Merge pull request #11241 from ethereum/codeTransformExtractCommon,chriseth,2021-04-13T13:29:53Z
59ef75cf5ab56a88ced41c28542209351f3caa5d,cmdlineTests: Allow providing content of the standard input when not testing via Standard JSON,Kamil Śliwak,2021-04-10T19:56:22Z
4e4f46cde5a364423247f74882f7d99cea820fe7,cmdlineTests: Allow tests with no input file,Kamil Śliwak,2021-04-10T20:24:05Z
cc65b426d049e7fedaa4ba91259cd21c5b4d03c1,Merge pull request #11237 from ethereum/fix-wrong-exit-code-update-in-cmdline-tests,Kamil Śliwak,2021-04-13T11:34:57Z
0922d60ba694c31cc31a55dd2ce96909361e8fa9,FileReader: More accurate description of FileReader::readFile() and its arguments,Kamil Śliwak,2021-04-10T17:57:50Z
6a41b417a39f01669eba3909894cefd174dd0897,FileReader: Store files loaded by the callback under their source unit name,Kamil Śliwak,2021-04-10T17:33:37Z
b9b483a0c341a8a22d70867eb353ee1750cda945,cmdlineTests.sh: Make regex for stripping version from test output match even if there's no whitespace after colon,Kamil Śliwak,2021-04-10T19:11:44Z
5bebbca27381a59b89496109800000ab209b4478,Extract VariableReferenceCounter and StackTooDeep error from EVMCodeTransform.,Daniel Kirchner,2021-04-12T10:33:28Z
0289994da5ea9429768b70dc47079d1a15761ae3,Merge pull request #11221 from ethereum/fixCalldataDecodingOverflowBug,chriseth,2021-04-12T16:11:29Z
4912bfe639843244d64aa89b88a821390ba25ca6,Merge pull request #11229 from ethereum/antlrPath,chriseth,2021-04-12T14:30:41Z
6fdfd8b62b2e88a3d2b0acd9c6dfdf2b3e9244a7,Fix import path grammar and grammar testing details.,Daniel Kirchner,2021-04-08T20:40:49Z
f895760bbcde3b32e50b355e15d230fcc06950b6,Merge pull request #11231 from anurag-git/macos-dep-changes,chriseth,2021-04-12T12:06:48Z
680ea78f14c31d953555838ebbc3ea484f3e55e5,Merge pull request #11228 from aybehrouz/typo-fix-1,chriseth,2021-04-12T12:03:48Z
2ed17e4b4334ac5bbdf2d047a721783288566ccc,Update tests.,chriseth,2021-04-07T14:47:55Z
72d0a56a72883e38982f40d88334c03c815ff718,Fix array decoding offset overflow.,chriseth,2021-04-07T14:44:02Z
32b83328673c8e28a71c2d24171b2e60572f4845,Refactor array decoding.,chriseth,2021-04-07T14:25:59Z
d350bac5c73df430f96210fe0beebefbeb4ae37f,Merge pull request #11239 from ethereum/event-without-emit,chriseth,2021-04-12T09:10:32Z
033ee0e2bc7ad3ff65e96c02e82837eef41c378e,Permit Yul interpreter vs Evmone storage comparison.,Bhargava Shastry,2021-04-12T07:34:58Z
382c488edd528ef0d30b24cbc6010ec64190d469,Fix missing error when events are used without an emit statement.,hrkrshnn,2021-04-12T08:23:05Z
7d37e37d95f45d441ebf7031c527074a9daf106b,cmdlineTests.sh: Fix error code update using the wrong value,Kamil Śliwak,2021-04-10T20:58:49Z
ca382a59157bf7240da4d6ae8907b2388e441a85,Support for 11.2 MacOS Big Sur,anurag4u80,2021-04-09T14:02:32Z
124db22f04be119da2dd09153a4cf3ff68a511b5,Merge pull request #11202 from ethereum/smt_remove_pragma,Leonardo,2021-04-08T19:43:31Z
8a7e94c06f31c894f0b9501f5ddc6a7559f22e27,Keep pragma in smoke test for bytecode compare script,Leonardo Alt,2021-04-01T09:58:04Z
ad10bee8f0924944f4547ff0b4afd79557ef0b83,update command line tests,Leonardo Alt,2021-03-31T15:31:23Z
d89be74e4a7cd6fec8b6bb34690921fd117b95ae,Update docs,Leonardo Alt,2021-03-31T15:20:30Z
c43ae609389a4cdfa5669edc5cc589cc5e85b385,Changelog,Leonardo Alt,2021-03-31T15:12:31Z
0a4afa71bd3f79732088b50512bb0822746bf02f,Update old tests,Leonardo Alt,2021-03-31T15:11:54Z
d617ef461e9e0648a74b07d0636541ea044f9db8,Add new tests,Leonardo Alt,2021-03-31T15:11:44Z
b753cb6120b758c8db73c6f9f9b8745b3413dcdb,Deprecate pragma experimental SMTChecker,Leonardo Alt,2021-03-31T15:09:37Z
05e1b72709559ca7d848687b1f43c0ee6cb959eb,Fix a typo,Behrouz,2021-04-08T18:20:40Z
0cc0cabd30a0eb6328a59f7df79f23ae41013f56,Merge pull request #11224 from ethereum/lastAllocationUnbounded,chriseth,2021-04-08T17:32:40Z
96c8123b6bfba91df121ffeb0ede83cadb2d7e84,Use unbounded allocation before returning.,Daniel Kirchner,2021-04-08T12:57:18Z
a364e93580664e480af25015f6aa0ee8a391ef18,Merge pull request #11225 from ethereum/index-safe-math,chriseth,2021-04-08T15:51:49Z
d9c57dd1fba8c284a95b2e2ae038c1eaa655323d,Added index for safemath in docs,hrkrshnn,2021-04-08T15:34:13Z
e96a16111571eedb89e77dc5d9ffa0020aa13c60,Tests and changelog,hrkrshnn,2021-04-01T12:41:42Z
b7795b86c1e58629a3052cd6a7494afb871d5ce8,Allow notice tag for non-public state variable.,hrkrshnn,2021-04-01T12:28:19Z
39e3da19053fb4d892e1aba2de9ba7a5c225f68f,Allow NatSpec documentation for local variable declarations,hrkrshnn,2021-04-01T12:27:43Z
2856f565256cebe58e9ebfe9bdbe1fc383c11d41,Merge pull request #10942 from ethereum/returnSlotAllocation,chriseth,2021-04-08T14:42:07Z
7eb5e27e54c3ffc0e0a1e6d9b6c50e992df6886b,Merge pull request #11173 from ethereum/allowHexStringLiterals,chriseth,2021-04-08T13:30:23Z
e36337d74b8aed590006bf7159e0fe41971b95c3,Type: `strings`,Feiyang Tan,2021-03-31T06:14:13Z
f04adde6641b09c8744fb1576eda87657b4d9a2d,Allow hex string literals in Yul.,chriseth,2021-03-25T16:00:05Z
6d6112a81b60b036c182b9ba517ce97a3590e563,Merge pull request #11210 from anurag-git/issue_10738-2,chriseth,2021-04-08T12:56:15Z
b2ca7916aad3c5db467775f37e54b6f9551dc79c,Replaced boost::adaptors::transformed,anurag4u80,2021-04-08T12:08:14Z
c060bd563347c41c09a3a2e6039bba4b3d73f52a,Merge pull request #11211 from ethereum/someTests,Harikrishnan Mulackal,2021-04-08T07:29:51Z
a5cae64a48a19ccfaed0d6e10d9758146d02e8b8,Merge pull request #11113 from ethereum/filereader,Christian Parpart,2021-04-06T20:38:19Z
257672e56f5ba9d88e443100f95da879ad7b9dbb,Extract file reading logic from CommandLineInterface into FileReader class.,Christian Parpart,2021-04-06T14:12:06Z
47728a083f56dbf7629e203dda928097001d3d5d,Add some bytecode reference tests.,chriseth,2021-04-06T14:25:02Z
b85ace0c30378a17a67179fb52e453dac810d3c7,Merge pull request #10972 from ethereum/docs_seo,Kamil Śliwak,2021-04-06T13:57:32Z
3490577140b178d74a58c3b7ed524a7058906f11,Extract import-file remapping logic out of CompilerStack into ImportRemapper.,Christian Parpart,2021-03-29T12:46:19Z
30588a90eb7607e767e97a7c4d75076c96a12789,CompilerStack: assemblyString doesn't need to receive sourceCodes map as copy.,Christian Parpart,2021-03-17T11:13:57Z
6f3095a1994ffdce7dc1c94cbe5849d9a9cd5daf,Merge pull request #11141 from ethereum/compilation-framework-fuzzer,Bhargava Shastry,2021-04-06T12:00:11Z
6fc4b04d1d38439f367d8e07c530d4d14b37dd5d,Update test expectations.,Daniel Kirchner,2021-03-09T15:42:47Z
35c2eeab68e4a71b9ebcf272b88b71a87961a41f,"Restrict to only popping, but not reusing argument slots, as well as only freeing up until the return slots are allocated.",Daniel Kirchner,2021-03-11T16:42:19Z
4b0f8383a6ee513e62de56c4a2b035183cb8e4e3,Reuse function argument slots and defer allocation of return variable slots in EVMCodeTransform.,Daniel Kirchner,2021-02-04T20:52:07Z
04a051d38079ee9accc39da980b216459f413192,Add test cases for return slot allocation.,Daniel Kirchner,2021-03-09T15:39:40Z
722c878ccce4dd84f6186b3049d0927eea4ab813,Merge pull request #11208 from paulrberg/develop,chriseth,2021-04-06T11:21:33Z
717a1c99054c3f19ece900774b51827d849ba3df,Update docs/080-breaking-changes.rst,Harikrishnan Mulackal,2021-04-06T09:48:04Z
f1f236ad3b418bc4096d6caee035091ba41b25bb,docs: mention the v0.8 restrictions on negative unary,Paul Razvan Berg,2021-04-03T15:03:10Z
2962d48593fb5542af7049d891777ecd896addaf,Create robots.txt,franzihei,2021-02-16T14:26:20Z
5433a640fb97efe90e29c98ed71c4e59afac788b,Merge pull request #11190 from ethereum/solc-bin-version-check,chriseth,2021-04-01T12:49:45Z
99a9bd1a63fc198ed953e2702b5795b58311b1a7,Merge pull request #11176 from ethereum/random-doc-clarifications,chriseth,2021-04-01T12:47:54Z
98a86409281f41790dccd534363961968a33edb9,Merge pull request #11203 from anurag-git/issue_10738-1,chriseth,2021-04-01T10:19:40Z
b2555eac814e2c49252c54f03a8ec2bfcc473aa4,Merge pull request #11200 from ethereum/fixAutoUpdateMacos,Đorđe Mijović,2021-03-31T18:21:25Z
bbcdddeed9773490422d5b2d29125402ab87ee3c,"Replaced keys, values and reverse with ranges",anurag4u80,2021-03-31T18:03:04Z
aeba059192d93c191560e9bbaf95a3b9e85a8c8d,Fixing auto update for macos.,Djordje Mijovic,2021-03-31T14:51:01Z
cbccb53ee22ef37cd8f3c97f72c9725b0f2119cc,Merge pull request #11178 from blishko/smt-assign-refactor,Leonardo,2021-03-31T14:31:29Z
330fb8f4d0da1f3ef7b57435cbbe9b2b11ea9949,[SMTChecker] Assignment refactoring,Martin Blicha,2021-03-26T09:31:58Z
b605211d538b4a5f2617da95743d04fada251e80,Merge pull request #11170 from ethereum/natspec-doc,Harikrishnan Mulackal,2021-03-31T11:18:55Z
78d94737a46b35fbf965fa80a69d5a9b762dca8c,Merge pull request #11188 from blishko/issue-11181,Leonardo,2021-03-31T09:24:36Z
851051c64a79f9a3c84d1c66fdb400cb1c66d271,Merge pull request #10228 from ethereum/issue-9565,chriseth,2021-03-30T21:49:22Z
d710e0b3af14c05607740b0b0c666e0bd041af97,Merge pull request #10937 from ethereum/customErrorDocumentation,chriseth,2021-03-30T21:37:47Z
a99e0eb5cbd52214295792821d15d5f91fba2df9,Move improvements to the NatSpec documentation,Alex Beregszaszi,2021-03-25T11:03:43Z
e590a99f399e0be33dfba0ab63065d7f17e1e870,Detect circular references for library and free functions,Mathias Baumann,2020-10-29T14:07:09Z
904dade4bd74c666b2eae405b4756e5a0bcf465c,Changelog entry.,chriseth,2021-03-18T17:14:40Z
786ae2ceec81b63c08fc28b829a45e8c7d3782e7,Use errors in examples.,chriseth,2021-02-08T17:13:28Z
0c1be06cbac289bc0674c48970dc098e1bc562fc,Documentation for custom errors.,chriseth,2021-02-04T14:58:06Z
15fe07bebe0a7159f8580cb79755e1311d912f90,Merge pull request #10936 from ethereum/customErrorsABI,chriseth,2021-03-30T21:04:09Z
4fd61927af8a76704ff56c8509ea7bad7ebefd00,Merge pull request #11037 from ethereum/revertStatement,chriseth,2021-03-30T21:03:54Z
317eaf643c56c1d6ecf78b48522627aa10f060f8,Merge pull request #10987 from ethereum/customErrorDeclaration,chriseth,2021-03-30T21:03:36Z
79d7466e191a076be00ded120f01f0620e844952,NatSpec for errors.,chriseth,2021-02-03T12:53:39Z
517cd17a6f6aded75256f8d0b70a97fe113dc25b,Add errors to the ABI.,chriseth,2021-02-02T11:34:58Z
d80059fb98332dbce79d9deb090577216910d430,Skip certain test for grammar test.,chriseth,2021-03-29T13:58:16Z
e877e2bba745619f433e94c5d211debed5478a98,Use all referenced errors.,chriseth,2021-03-18T12:28:04Z
1057fd53558a5f64ca7b037d660c502c6673042c,Take revert statement into account in control flow graph.,chriseth,2021-03-18T12:21:09Z
d5669696d51a039315009c5e8c548ce081753436,Code generation for errors.,chriseth,2021-01-28T11:56:22Z
3353107779169dca8430a5c77506822bf7868b96,Grammar for revert statement.,chriseth,2021-03-09T15:50:29Z
b552e5aeeb993f08b2857e2497e3737f5b6abdc5,AST import and export for revert statement.,chriseth,2021-03-16T18:17:57Z
fb67051467988f787f3e614b7613c9b0ded5c1d9,Revert statement.,chriseth,2021-02-24T09:55:49Z
b04b189959cc4571f39269a8252a5a61ae9b14a6,Syntax for custom errors.,chriseth,2021-01-28T11:56:22Z
2d231f185904daf5ae72c8be0e8f05a0d48822eb,[SMTChecker] Changed SMTEncoder::mergeVariables to work regardless which branch has been visited first,Martin Blicha,2021-03-29T12:44:33Z
510bbaf6725dfd7c00e5177aa2201b8c8de89483,Merge pull request #11122 from ethereum/smt_cex_local_vars,Leonardo,2021-03-30T17:14:35Z
879f1b3e26a624833199ac524f76c21ed75095b2,docs: Mention that low-level calls do not have an extcodesize check,Kamil Śliwak,2021-03-25T18:49:32Z
8c6bbf607f11d12dd0a085298ec6472b92a24724,docs: Explain that public library functions cannot be called internally from the outside,Kamil Śliwak,2021-03-25T17:57:13Z
e1464fa4fb6b5cd03b8256a17ea77f5df232032d,docs: Clarify how modifiers can affect function arguments and return values,Kamil Śliwak,2021-03-25T16:55:41Z
ba97d6ac4e7068c43a6a689a4e8c366470dffb63,Add local vars to cex,Leonardo Alt,2021-01-21T18:04:34Z
67dea6c4f176a876feeffe708cead5379183c1bf,docs: Clarify which functions can be assigned to function variables,Kamil Śliwak,2021-03-25T18:19:06Z
36f769662b8d3395a026de81e32587a2e7a43a8c,docs: Add selector to the index,Kamil Śliwak,2021-03-25T17:21:32Z
40538053566a3ba10a71ae7ded1a5c8e3358d146,docs: Yul create() and create2() return zero address on failure,Kamil Śliwak,2021-03-25T17:10:20Z
797554668cffc7432154f19836e2c709a249545d,docs: Newly allocated arrays are initialized with default values,Kamil Śliwak,2021-03-25T17:07:07Z
259bf3f23a48ec63942879b7385636a3867b47d2,docs: The default visibility level for state variables is `internal`,Kamil Śliwak,2021-03-25T16:57:01Z
60090fb4a9131a03079257130409ecc0b7e263b1,docs: Calldata arguments are no longer limited to external functions,Kamil Śliwak,2021-03-25T16:56:00Z
93bfc76216f685739c87656c7fc2067f69ee5593,docs: Mention explicitly that bitwise operators do not perform overflow/underflow checks,Kamil Śliwak,2021-03-25T16:54:43Z
a7e2a8acb2716319bd0de85ebc5e791c5271a58f,Merge pull request #11145 from ethereum/smt_out_of_bounds,Leonardo,2021-03-30T12:24:50Z
